timestamp,device_os,dma,conversion
1708428640,android,"New York, New York",0
1708428999,ios,"Washington, D.C. (Hagerstown)",0
1708429591,ios,"New York, New York",0
1708429712,ios,"Los Angeles, California",0
1708429890,ios,"Chicago, Illinois",0
1708429968,ios,"Los Angeles, California",0
1708430186,android,"Philadelphia, Pennsylvania",0
1708430255,ios,"New York, New York",0
1708430300,android,"Dallas-Fort Worth, Texas",0
1708430363,android,"Los Angeles, California",0
1708430372,ios,"Chicago, Illinois",0
1708430409,ios,"Los Angeles, California",0
1708430695,android,"Los Angeles, California",0
1708431037,ios,"New York, New York",0
1708431440,ios,"San Francisco-Oakland-San Jose, California",0
1708431555,ios,"New York, New York",0
1708431795,ios,"New York, New York",0
1708432693,ios,"Chicago, Illinois",0
1708432796,ios,"Los Angeles, California",0
1708432924,android,"Chicago, Illinois",0
1708433098,android,"New York, New York",0
1708433148,ios,"New York, New York",0
1708433347,ios,"New York, New York",0
1708433412,ios,"Los Angeles, California",0
1708433671,ios,"Los Angeles, California",0
1708433972,ios,"Boston (Manchester), Massachusetts",0
1708434610,android,"Chicago, Illinois",0
1708434782,ios,"Philadelphia, Pennsylvania",0
1708434937,ios,"Philadelphia, Pennsylvania",0
1708435032,android,"New York, New York",0
1708435131,ios,"Philadelphia, Pennsylvania",0
1708435389,android,"Boston (Manchester), Massachusetts",0
1708435399,ios,"New York, New York",0
1708435771,ios,"New York, New York",0
1708436030,ios,"New York, New York",0
1708436077,android,"New York, New York",0
1708436478,android,"New York, New York",0
1708436577,android,"New York, New York",0
1708436744,android,"New York, New York",0
1708436912,ios,"New York, New York",0
1708437069,ios,"Chicago, Illinois",0
1708437323,android,"New York, New York",0
1708437420,ios,"Philadelphia, Pennsylvania",0
1708437569,android,"New York, New York",0
1708437873,android,"Chicago, Illinois",0
1708438020,ios,"Dallas-Fort Worth, Texas",0
1708438437,ios,"New York, New York",0
1708438727,ios,"New York, New York",0
1708439203,ios,"New York, New York",0
1708439894,ios,"Washington, D.C. (Hagerstown)",0
1708439914,ios,"New York, New York",0
1708440268,ios,"Chicago, Illinois",0
1708440534,ios,"New York, New York",0
1708440619,android,"New York, New York",0
1708440786,android,"New York, New York",0
1708440791,ios,"Philadelphia, Pennsylvania",0
1708440924,ios,"Chicago, Illinois",0
1708441185,ios,"New York, New York",0
1708441454,android,"Philadelphia, Pennsylvania",0
1708441750,android,"Los Angeles, California",0
1708441882,android,"New York, New York",0
1708442040,ios,"Washington, D.C. (Hagerstown)",0
1708442805,android,"New York, New York",0
1708443012,ios,"Philadelphia, Pennsylvania",0
1708443032,android,"New York, New York",0
1708443061,ios,"New York, New York",0
1708443067,ios,"New York, New York",0
1708443576,ios,"Washington, D.C. (Hagerstown)",0
1708443659,ios,"New York, New York",0
1708443826,ios,"Los Angeles, California",0
1708443865,android,"New York, New York",0
1708443871,ios,"Houston, Texas",0
1708444034,ios,"Chicago, Illinois",0
1708444346,ios,"Houston, Texas",0
1708444502,android,"Boston (Manchester), Massachusetts",0
1708444734,ios,"Boston (Manchester), Massachusetts",0
1708444809,ios,"Los Angeles, California",0
1708444855,ios,"Dallas-Fort Worth, Texas",0
1708444988,ios,"Dallas-Fort Worth, Texas",0
1708444994,ios,"New York, New York",0
1708445310,ios,"Dallas-Fort Worth, Texas",0
1708445502,ios,"New York, New York",0
1708445626,android,"Houston, Texas",0
1708445776,ios,"Chicago, Illinois",0
1708445812,ios,"New York, New York",0
1708445913,ios,"Chicago, Illinois",0
1708446055,ios,"Philadelphia, Pennsylvania",0
1708446119,android,"New York, New York",0
1708446353,android,"Los Angeles, California",0
1708446514,android,"Los Angeles, California",0
1708446622,ios,"Washington, D.C. (Hagerstown)",0
1708447156,ios,"Philadelphia, Pennsylvania",0
1708447405,ios,"Boston (Manchester), Massachusetts",0
1708447927,android,"New York, New York",0
1708447964,android,"Dallas-Fort Worth, Texas",0
1708448056,ios,"New York, New York",0
1708448243,android,"Houston, Texas",0
1708448467,ios,"Houston, Texas",0
1708448486,ios,"Houston, Texas",0
1708448870,ios,"New York, New York",0
1708449074,android,"San Francisco-Oakland-San Jose, California",0
1708449521,ios,"Washington, D.C. (Hagerstown)",0
1708450649,android,"New York, New York",0
1708450667,ios,"New York, New York",0
1708450712,ios,"Washington, D.C. (Hagerstown)",0
1708450950,ios,"New York, New York",0
1708451004,android,"Los Angeles, California",0
1708451136,android,"New York, New York",0
1708451542,ios,"Chicago, Illinois",0
1708451641,android,"Dallas-Fort Worth, Texas",0
1708451672,ios,"New York, New York",0
1708451687,ios,"New York, New York",0
1708452166,android,"Los Angeles, California",1
1708452280,android,"Philadelphia, Pennsylvania",0
1708452449,ios,"Chicago, Illinois",0
1708452644,android,"Los Angeles, California",0
1708452651,android,"Dallas-Fort Worth, Texas",0
1708452999,android,"Atlanta, Georgia",0
1708453178,ios,"Chicago, Illinois",0
1708453464,ios,"Los Angeles, California",0
1708453487,ios,"Dallas-Fort Worth, Texas",0
1708453500,ios,"Los Angeles, California",0
1708453555,ios,"Chicago, Illinois",0
1708453716,ios,"Los Angeles, California",0
1708453764,ios,"New York, New York",0
1708453986,android,"Los Angeles, California",0
1708453999,ios,"Atlanta, Georgia",0
1708454212,android,"Washington, D.C. (Hagerstown)",0
1708454587,ios,"Washington, D.C. (Hagerstown)",0
1708454826,ios,"Houston, Texas",0
1708454979,ios,"New York, New York",0
1708455352,ios,"Los Angeles, California",0
1708455638,ios,"New York, New York",0
1708455769,ios,"New York, New York",0
1708455817,ios,"Philadelphia, Pennsylvania",0
1708455906,android,"Houston, Texas",0
1708455921,ios,"Chicago, Illinois",0
1708456256,android,"Chicago, Illinois",0
1708456312,android,"New York, New York",0
1708456570,ios,"Chicago, Illinois",0
1708456992,ios,"New York, New York",0
1708457003,ios,"Chicago, Illinois",0
1708458091,ios,"Philadelphia, Pennsylvania",0
1708458987,android,"Houston, Texas",0
1708459228,android,"Atlanta, Georgia",0
1708459284,ios,"Chicago, Illinois",0
1708459407,ios,"New York, New York",0
1708460172,ios,"New York, New York",0
1708460355,ios,"New York, New York",0
1708460701,android,"Washington, D.C. (Hagerstown)",0
1708461200,ios,"Dallas-Fort Worth, Texas",0
1708461208,android,"New York, New York",0
1708461617,android,"New York, New York",0
1708461672,ios,"San Francisco-Oakland-San Jose, California",0
1708461770,android,"Philadelphia, Pennsylvania",0
1708461868,ios,"Los Angeles, California",0
1708462093,android,"Philadelphia, Pennsylvania",0
1708462543,android,"Los Angeles, California",0
1708462638,android,"Houston, Texas",0
1708463379,ios,"New York, New York",0
1708463607,android,"Philadelphia, Pennsylvania",0
1708463639,ios,"New York, New York",0
1708463801,android,"San Francisco-Oakland-San Jose, California",0
1708464002,android,"Chicago, Illinois",0
1708464130,ios,"Philadelphia, Pennsylvania",0
1708464932,android,"New York, New York",0
1708465265,android,"San Francisco-Oakland-San Jose, California",0
1708465316,android,"New York, New York",0
1708465666,ios,"New York, New York",0
1708465875,ios,"Atlanta, Georgia",0
1708465945,ios,"New York, New York",0
1708466202,ios,"Dallas-Fort Worth, Texas",0
1708466288,ios,"New York, New York",0
1708466471,android,"New York, New York",0
1708466532,android,"Houston, Texas",0
1708466741,android,"New York, New York",0
1708466983,ios,"New York, New York",0
1708467750,ios,"New York, New York",0
1708467769,ios,"Boston (Manchester), Massachusetts",0
1708468356,android,"New York, New York",0
1708468398,android,"Houston, Texas",0
1708468607,ios,"New York, New York",0
1708468699,ios,"Los Angeles, California",0
1708468754,android,"Los Angeles, California",0
1708468785,ios,"Chicago, Illinois",0
1708468821,ios,"New York, New York",0
1708468935,ios,"New York, New York",0
1708469144,ios,"Boston (Manchester), Massachusetts",0
1708469207,android,"San Francisco-Oakland-San Jose, California",0
1708469462,ios,"New York, New York",0
1708470024,ios,"Houston, Texas",0
1708470103,ios,"Los Angeles, California",0
1708470158,android,"New York, New York",0
1708471711,ios,"New York, New York",0
1708472724,ios,"Dallas-Fort Worth, Texas",0
1708472948,android,"Chicago, Illinois",0
1708473102,android,"New York, New York",0
1708473277,ios,"New York, New York",0
1708473332,ios,"New York, New York",0
1708473380,ios,"San Francisco-Oakland-San Jose, California",0
1708473438,android,"Los Angeles, California",0
1708473499,ios,"New York, New York",0
1708473935,android,"New York, New York",0
1708473968,ios,"New York, New York",0
1708474118,ios,"New York, New York",0
1708474338,ios,"New York, New York",0
1708474459,ios,"San Francisco-Oakland-San Jose, California",0
1708474717,android,"Philadelphia, Pennsylvania",0
1708474844,android,"Boston (Manchester), Massachusetts",0
1708474902,android,"Atlanta, Georgia",0
1708475097,android,"New York, New York",0
1708475254,android,"Houston, Texas",0
1708475416,android,"New York, New York",0
1708475677,android,"San Francisco-Oakland-San Jose, California",0
1708475818,android,"New York, New York",0
1708475879,ios,"San Francisco-Oakland-San Jose, California",0
1708476007,android,"New York, New York",0
1708476026,android,"Dallas-Fort Worth, Texas",0
1708476095,android,"Houston, Texas",0
1708476355,android,"New York, New York",1
1708476671,ios,"Los Angeles, California",0
1708476823,android,"Chicago, Illinois",0
1708476996,ios,"New York, New York",0
1708477529,ios,"Los Angeles, California",0
1708477616,android,"Atlanta, Georgia",0
1708477777,android,"Chicago, Illinois",0
1708478108,ios,"Philadelphia, Pennsylvania",0
1708478313,android,"Houston, Texas",0
1708478364,android,"Chicago, Illinois",0
1708478558,android,"Houston, Texas",0
1708478686,ios,"Houston, Texas",0
1708478718,ios,"Washington, D.C. (Hagerstown)",0
1708478728,ios,"Los Angeles, California",0
1708478987,android,"New York, New York",0
1708479022,android,"Philadelphia, Pennsylvania",0
1708479245,ios,"Boston (Manchester), Massachusetts",0
1708479416,android,"San Francisco-Oakland-San Jose, California",0
1708479476,ios,"New York, New York",0
1708479524,ios,"New York, New York",0
1708479664,ios,"Los Angeles, California",0
1708479755,android,"Atlanta, Georgia",0
1708480040,ios,"Washington, D.C. (Hagerstown)",0
1708480327,android,"Atlanta, Georgia",0
1708480732,ios,"Los Angeles, California",0
1708480826,ios,"Philadelphia, Pennsylvania",0
1708480906,ios,"Houston, Texas",0
1708481301,ios,"New York, New York",0
1708481329,ios,"Los Angeles, California",0
1708481457,android,"New York, New York",0
1708481650,android,"San Francisco-Oakland-San Jose, California",0
1708481737,ios,"Los Angeles, California",0
1708482269,ios,"Los Angeles, California",0
1708482453,android,"New York, New York",0
1708482601,ios,"Los Angeles, California",0
1708483018,ios,"New York, New York",0
1708483035,android,"New York, New York",0
1708483084,ios,"New York, New York",0
1708483196,ios,"Washington, D.C. (Hagerstown)",0
1708483322,android,"Washington, D.C. (Hagerstown)",0
1708483611,android,"Los Angeles, California",0
1708483776,android,"Houston, Texas",1
1708483868,android,"Philadelphia, Pennsylvania",0
1708484361,ios,"Los Angeles, California",0
1708484442,android,"Philadelphia, Pennsylvania",0
1708484564,ios,"Philadelphia, Pennsylvania",0
1708484593,ios,"New York, New York",0
1708484618,ios,"Los Angeles, California",0
1708485078,android,"Atlanta, Georgia",0
1708485247,android,"Atlanta, Georgia",0
1708485295,ios,"New York, New York",0
1708485482,ios,"New York, New York",0
1708485652,android,"New York, New York",0
1708485709,ios,"New York, New York",0
1708485744,android,"Boston (Manchester), Massachusetts",0
1708485997,ios,"Chicago, Illinois",0
1708486016,ios,"San Francisco-Oakland-San Jose, California",0
1708486101,android,"Dallas-Fort Worth, Texas",0
1708486499,ios,"Washington, D.C. (Hagerstown)",0
1708486538,android,"Chicago, Illinois",0
1708486951,ios,"Los Angeles, California",0
1708487125,ios,"Dallas-Fort Worth, Texas",0
1708487216,ios,"Dallas-Fort Worth, Texas",0
1708487260,ios,"Chicago, Illinois",0
1708487465,android,"New York, New York",0
1708487561,ios,"Chicago, Illinois",0
1708487749,ios,"New York, New York",0
1708487797,android,"New York, New York",0
1708488272,android,"Los Angeles, California",0
1708488273,ios,"Dallas-Fort Worth, Texas",0
1708488582,android,"Philadelphia, Pennsylvania",0
1708488879,ios,"Washington, D.C. (Hagerstown)",0
1708489255,ios,"Chicago, Illinois",0
1708489338,ios,"New York, New York",0
1708489596,ios,"New York, New York",0
1708489878,android,"Dallas-Fort Worth, Texas",0
1708489956,android,"Atlanta, Georgia",0
1708490002,ios,"New York, New York",0
1708490009,ios,"Washington, D.C. (Hagerstown)",0
1708490104,ios,"New York, New York",0
1708490106,ios,"Los Angeles, California",0
1708490455,android,"Houston, Texas",0
1708490661,ios,"Dallas-Fort Worth, Texas",0
1708490755,android,"Boston (Manchester), Massachusetts",0
1708490780,android,"Boston (Manchester), Massachusetts",0
1708490858,android,"Philadelphia, Pennsylvania",0
1708491401,android,"Dallas-Fort Worth, Texas",0
1708491449,ios,"Los Angeles, California",0
1708491627,android,"New York, New York",0
1708491666,android,"New York, New York",0
1708491717,ios,"Boston (Manchester), Massachusetts",0
1708492005,android,"Los Angeles, California",0
1708492363,ios,"San Francisco-Oakland-San Jose, California",0
1708493200,ios,"New York, New York",0
1708493240,android,"Boston (Manchester), Massachusetts",0
1708493291,ios,"Los Angeles, California",0
1708493304,ios,"New York, New York",0
1708494029,ios,"San Francisco-Oakland-San Jose, California",0
1708494463,ios,"Philadelphia, Pennsylvania",0
1708494569,android,"Chicago, Illinois",0
1708494621,android,"Los Angeles, California",0
1708494693,ios,"Atlanta, Georgia",0
1708494878,ios,"New York, New York",0
1708494895,ios,"San Francisco-Oakland-San Jose, California",0
1708494907,android,"San Francisco-Oakland-San Jose, California",0
1708494976,android,"Atlanta, Georgia",0
1708495092,android,"Philadelphia, Pennsylvania",0
1708495112,android,"New York, New York",0
1708495220,ios,"New York, New York",0
1708495233,android,"Los Angeles, California",0
1708495298,ios,"Houston, Texas",0
1708495370,android,"New York, New York",0
1708495397,ios,"Chicago, Illinois",0
1708495456,android,"Washington, D.C. (Hagerstown)",0
1708495689,android,"Los Angeles, California",0
1708495735,android,"Houston, Texas",0
1708495829,ios,"Washington, D.C. (Hagerstown)",0
1708495911,ios,"Boston (Manchester), Massachusetts",0
1708496155,android,"New York, New York",0
1708496168,ios,"Los Angeles, California",0
1708496241,android,"New York, New York",0
1708496270,ios,"Los Angeles, California",0
1708496403,android,"New York, New York",0
1708496440,ios,"Atlanta, Georgia",0
1708496609,ios,"New York, New York",0
1708496998,ios,"Los Angeles, California",0
1708497336,ios,"San Francisco-Oakland-San Jose, California",0
1708497349,ios,"New York, New York",0
1708497526,android,"Philadelphia, Pennsylvania",0
1708497770,android,"Chicago, Illinois",0
1708497997,android,"New York, New York",0
1708498010,android,"New York, New York",0
1708498054,android,"New York, New York",0
1708498186,android,"Dallas-Fort Worth, Texas",0
1708498281,android,"Los Angeles, California",0
1708498312,ios,"Philadelphia, Pennsylvania",0
1708498363,ios,"Los Angeles, California",0
1708498898,ios,"Los Angeles, California",0
1708498944,ios,"Atlanta, Georgia",0
1708499072,android,"Los Angeles, California",0
1708499568,android,"Washington, D.C. (Hagerstown)",0
1708499620,android,"Philadelphia, Pennsylvania",0
1708500086,android,"New York, New York",0
1708500551,android,"Houston, Texas",0
